"selection1_name","selection1_url","selection1_Price","selection1_Price_url"
"POCO C85x (Emerald Green, 128 GB)","https://www.flipkart.com/poco-c85x-emerald-green-128-gb/p/itm2ed0d15dfc872?pid=MOBHHFC82ZZHCZDX&lid=LSTMOBHHFC82ZZHCZDXWXSVTZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHHFC82ZZHCZDX.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true","₹12,499","https://www.flipkart.com/poco-c85x-emerald-green-128-gb/p/itm2ed0d15dfc872?pid=MOBHHFC82ZZHCZDX&lid=LSTMOBHHFC82ZZHCZDXWXSVTZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHHFC82ZZHCZDX.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true"
"realme P4 Lite 5G (Mosaic Green, 64 GB)","https://www.flipkart.com/realme-p4-lite-5g-mosaic-green-64-gb/p/itm90c243961f214?pid=MOBHHFBUUUQNXRGX&lid=LSTMOBHHFBUUUQNXRGXKR3NYG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_6&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHHFBUUUQNXRGX.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true","₹13,499","https://www.flipkart.com/realme-p4-lite-5g-mosaic-green-64-gb/p/itm90c243961f214?pid=MOBHHFBUUUQNXRGX&lid=LSTMOBHHFBUUUQNXRGXKR3NYG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_6&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHHFBUUUQNXRGX.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true"
"REDMI Note 15 SE 5G (Crimson Reserve, 128 GB)","https://www.flipkart.com/redmi-note-15-se-5g-crimson-reserve-128-gb/p/itm4981d1c5313df?pid=MOBHHAFATAJXVPAK&lid=LSTMOBHHAFATAJXVPAKPZM5GZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_7&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHHAFATAJXVPAK.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true","₹19,999","https://www.flipkart.com/redmi-note-15-se-5g-crimson-reserve-128-gb/p/itm4981d1c5313df?pid=MOBHHAFATAJXVPAK&lid=LSTMOBHHAFATAJXVPAKPZM5GZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_7&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHHAFATAJXVPAK.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true"
"ringme R1+ JUMBO","https://www.flipkart.com/ringme-r1-jumbo/p/itmb064fd38b134e?pid=MOBH6AGBJFRYFDDU&lid=LSTMOBH6AGBJFRYFDDUNIW9ZJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBH6AGBJFRYFDDU.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true","₹1,599","https://www.flipkart.com/ringme-r1-jumbo/p/itmb064fd38b134e?pid=MOBH6AGBJFRYFDDU&lid=LSTMOBH6AGBJFRYFDDUNIW9ZJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBH6AGBJFRYFDDU.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true"
"POCO C85x (Sunset Gold, 64 GB)","https://www.flipkart.com/poco-c85x-sunset-gold-64-gb/p/itm6b8cdd362c306?pid=MOBHHFC8MQWQ6ZUH&lid=LSTMOBHHFC8MQWQ6ZUHH1EJLM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHHFC8MQWQ6ZUH.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true","₹11,499","https://www.flipkart.com/poco-c85x-sunset-gold-64-gb/p/itm6b8cdd362c306?pid=MOBHHFC8MQWQ6ZUH&lid=LSTMOBHHFC8MQWQ6ZUHH1EJLM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHHFC8MQWQ6ZUH.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true"
"Ai+ Pulse 1 (Black, 64 GB)","https://www.flipkart.com/ai-pulse-1-black-64-gb/p/itmbb72114516031?pid=MOBHDDQXWA6PBGZJ&lid=LSTMOBHDDQXWA6PBGZJXM5IAG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_10&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHDDQXWA6PBGZJ.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true","₹7,999","https://www.flipkart.com/ai-pulse-1-black-64-gb/p/itmbb72114516031?pid=MOBHDDQXWA6PBGZJ&lid=LSTMOBHDDQXWA6PBGZJXM5IAG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_10&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHDDQXWA6PBGZJ.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true"
"Ai+ Pulse 1 (Green, 64 GB)","https://www.flipkart.com/ai-pulse-1-green-64-gb/p/itm90e25907f6424?pid=MOBHDDQXFEAF3HZF&lid=LSTMOBHDDQXFEAF3HZFTNQHKW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_11&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHDDQXFEAF3HZF.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true","₹7,999","https://www.flipkart.com/ai-pulse-1-green-64-gb/p/itm90e25907f6424?pid=MOBHDDQXFEAF3HZF&lid=LSTMOBHDDQXFEAF3HZFTNQHKW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_11&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHDDQXFEAF3HZF.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true"
"Ai+ Pulse 2 (Purple, 64 GB)","https://www.flipkart.com/ai-pulse-2-purple-64-gb/p/itmdc910ae2ff0c1?pid=MOBHKHPYQHGDVRTG&lid=LSTMOBHKHPYQHGDVRTGHKLHJJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_12&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHKHPYQHGDVRTG.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true","₹8,999","https://www.flipkart.com/ai-pulse-2-purple-64-gb/p/itmdc910ae2ff0c1?pid=MOBHKHPYQHGDVRTG&lid=LSTMOBHKHPYQHGDVRTGHKLHJJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_12&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHKHPYQHGDVRTG.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true"
"MOTOROLA g06 power (Pantone tapestry, 64 GB)","https://www.flipkart.com/motorola-g06-power-pantone-tapestry-64-gb/p/itmf590d83ca72c5?pid=MOBHFSCEW8DQVKDZ&lid=LSTMOBHFSCEW8DQVKDZ2CWXCB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHFSCEW8DQVKDZ.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true","₹9,999","https://www.flipkart.com/motorola-g06-power-pantone-tapestry-64-gb/p/itmf590d83ca72c5?pid=MOBHFSCEW8DQVKDZ&lid=LSTMOBHFSCEW8DQVKDZ2CWXCB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHFSCEW8DQVKDZ.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true"
"realme P4 Lite (Beach Gold, 128 GB)","https://www.flipkart.com/realme-p4-lite-beach-gold-128-gb/p/itm534024e2339ef?pid=MOBHK685K37ZCSPU&lid=LSTMOBHK685K37ZCSPUTZ3SXB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_14&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHK685K37ZCSPU.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true","₹11,999","https://www.flipkart.com/realme-p4-lite-beach-gold-128-gb/p/itm534024e2339ef?pid=MOBHK685K37ZCSPU&lid=LSTMOBHK685K37ZCSPUTZ3SXB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_14&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHK685K37ZCSPU.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true"
"Ai+ Pulse 1 (Blue, 64 GB)","https://www.flipkart.com/ai-pulse-1-blue-64-gb/p/itm039eaa37b8fdb?pid=MOBHDDQXW4ZVQFFX&lid=LSTMOBHDDQXW4ZVQFFXZCFXAD&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_16&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHDDQXW4ZVQFFX.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true","₹7,999","https://www.flipkart.com/ai-pulse-1-blue-64-gb/p/itm039eaa37b8fdb?pid=MOBHDDQXW4ZVQFFX&lid=LSTMOBHDDQXW4ZVQFFXZCFXAD&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_16&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHDDQXW4ZVQFFX.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true"
"Jmax MINI","https://www.flipkart.com/jmax-mini/p/itm0069c81679445?pid=MOBHATZHZYXYRSZ8&lid=LSTMOBHATZHZYXYRSZ8SEHL7O&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_17&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHATZHZYXYRSZ8.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true","₹777","https://www.flipkart.com/jmax-mini/p/itm0069c81679445?pid=MOBHATZHZYXYRSZ8&lid=LSTMOBHATZHZYXYRSZ8SEHL7O&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_17&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHATZHZYXYRSZ8.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true"
"Ai+ Pulse 1 (Purple, 64 GB)","https://www.flipkart.com/ai-pulse-1-purple-64-gb/p/itm70360c9dd322b?pid=MOBHDDQXZAC7RVHF&lid=LSTMOBHDDQXZAC7RVHFZOAP8Z&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_19&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHDDQXZAC7RVHF.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true","₹7,999","https://www.flipkart.com/ai-pulse-1-purple-64-gb/p/itm70360c9dd322b?pid=MOBHDDQXZAC7RVHF&lid=LSTMOBHDDQXZAC7RVHFZOAP8Z&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_19&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHDDQXZAC7RVHF.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true"
"MOTOROLA g57 power 5G (Pantone Corsair, 128 GB)","https://www.flipkart.com/motorola-g57-power-5g-pantone-corsair-128-gb/p/itm9b745f1e67b5c?pid=MOBHGRFE8WBGKSKY&lid=LSTMOBHGRFE8WBGKSKYEYKWBJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_20&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHGRFE8WBGKSKY.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true","₹17,999","https://www.flipkart.com/motorola-g57-power-5g-pantone-corsair-128-gb/p/itm9b745f1e67b5c?pid=MOBHGRFE8WBGKSKY&lid=LSTMOBHGRFE8WBGKSKYEYKWBJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_20&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHGRFE8WBGKSKY.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true"
"itel it5262","https://www.flipkart.com/itel-it5262/p/itm63f6528630ca6?pid=MOBGZF3X5NT5BMS9&lid=LSTMOBGZF3X5NT5BMS98E9QPH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBGZF3X5NT5BMS9.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true","₹1,434","https://www.flipkart.com/itel-it5262/p/itm63f6528630ca6?pid=MOBGZF3X5NT5BMS9&lid=LSTMOBGZF3X5NT5BMS98E9QPH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBGZF3X5NT5BMS9.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true"
"MOTOROLA Edge 70 Fusion (Pantone SILHOUETTE, 256 GB)","https://www.flipkart.com/motorola-edge-70-fusion-pantone-silhouette-256-gb/p/itm4261a778cb993?pid=MOBHJ7TXQGMFR7D9&lid=LSTMOBHJ7TXQGMFR7D9SD24SW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHJ7TXQGMFR7D9.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true","₹32,999","https://www.flipkart.com/motorola-edge-70-fusion-pantone-silhouette-256-gb/p/itm4261a778cb993?pid=MOBHJ7TXQGMFR7D9&lid=LSTMOBHJ7TXQGMFR7D9SD24SW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHJ7TXQGMFR7D9.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true"
"POCO M7 Plus 5G (Chrome Silver, 128 GB)","https://www.flipkart.com/poco-m7-plus-5g-chrome-silver-128-gb/p/itmf5c94088d643c?pid=MOBHETX6MCAZJYY2&lid=LSTMOBHETX6MCAZJYY2IYDZFU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHETX6MCAZJYY2.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true","₹15,499","https://www.flipkart.com/poco-m7-plus-5g-chrome-silver-128-gb/p/itmf5c94088d643c?pid=MOBHETX6MCAZJYY2&lid=LSTMOBHETX6MCAZJYY2IYDZFU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=b0c81b4d-b793-4193-b499-032e4ae94eb2.MOBHETX6MCAZJYY2.SEARCH&ppt=None&ppn=None&ssid=i6gmw4rrq80000001777620076043&qH=eb4af0bf07c16429&ov_redirect=true"
"Alcatel V3 Pro 5G (Matcha Green, 256 GB)","https://www.flipkart.com/alcatel-v3-pro-5g-matcha-green-256-gb/p/itm5bbabc254f34c?pid=MOBHBH2GDRA6MMGK&lid=LSTMOBHBH2GDRA6MMGKSARY5J&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_49&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHBH2GDRA6MMGK.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true","₹13,999","https://www.flipkart.com/alcatel-v3-pro-5g-matcha-green-256-gb/p/itm5bbabc254f34c?pid=MOBHBH2GDRA6MMGK&lid=LSTMOBHBH2GDRA6MMGKSARY5J&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_49&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHBH2GDRA6MMGK.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true"
"Samsung Galaxy F07 (Green, 64 GB)","https://www.flipkart.com/samsung-galaxy-f07-green-64-gb/p/itm294cbb65839e6?pid=MOBHMGHHXHYZEAVB&lid=LSTMOBHMGHHXHYZEAVBR68SR7&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_50&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHMGHHXHYZEAVB.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true","₹10,399","https://www.flipkart.com/samsung-galaxy-f07-green-64-gb/p/itm294cbb65839e6?pid=MOBHMGHHXHYZEAVB&lid=LSTMOBHMGHHXHYZEAVBR68SR7&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_50&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHMGHHXHYZEAVB.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true"
"LAVA A3 King","https://www.flipkart.com/lava-a3-king/p/itm4ab54e8e4eb20?pid=MOBHENFBCQKK5MPD&lid=LSTMOBHENFBCQKK5MPDMX5KSX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_51&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHENFBCQKK5MPD.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true","₹1,194","https://www.flipkart.com/lava-a3-king/p/itm4ab54e8e4eb20?pid=MOBHENFBCQKK5MPD&lid=LSTMOBHENFBCQKK5MPDMX5KSX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_51&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHENFBCQKK5MPD.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true"
"Jmax Super 1","https://www.flipkart.com/jmax-super-1/p/itme32a588dd99a6?pid=MOBH76KZFFCAZYAX&lid=LSTMOBH76KZFFCAZYAX26W4DF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_52&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBH76KZFFCAZYAX.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true","₹599","https://www.flipkart.com/jmax-super-1/p/itme32a588dd99a6?pid=MOBH76KZFFCAZYAX&lid=LSTMOBH76KZFFCAZYAX26W4DF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_52&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBH76KZFFCAZYAX.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true"
"POCO C75 5G (Enchanted Green, 64 GB)","https://www.flipkart.com/poco-c75-5g-enchanted-green-64-gb/p/itmf8fdd88f80fcc?pid=MOBH7443VEGWXG4G&lid=LSTMOBH7443VEGWXG4GOW118G&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_53&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBH7443VEGWXG4G.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true","₹10,999","https://www.flipkart.com/poco-c75-5g-enchanted-green-64-gb/p/itmf8fdd88f80fcc?pid=MOBH7443VEGWXG4G&lid=LSTMOBH7443VEGWXG4GOW118G&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_53&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBH7443VEGWXG4G.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true"
"POCO C71 (Cool Blue, 128 GB)","https://www.flipkart.com/poco-c71-cool-blue-128-gb/p/itmfb10bdbf02c6e?pid=MOBHAFVJURDB9QYR&lid=LSTMOBHAFVJURDB9QYRYNBHTJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_54&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHAFVJURDB9QYR.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true","₹9,999","https://www.flipkart.com/poco-c71-cool-blue-128-gb/p/itmfb10bdbf02c6e?pid=MOBHAFVJURDB9QYR&lid=LSTMOBHAFVJURDB9QYRYNBHTJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_54&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHAFVJURDB9QYR.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true"
"Nokia 106 Single Sim Keypad Phone with Built-in UPI App, MP3 Player","https://www.flipkart.com/nokia-106-single-sim-keypad-phone-built-in-upi-app-mp3-player/p/itm5486a2da326c2?pid=MOBGRH6YEGJTZQAY&lid=LSTMOBGRH6YEGJTZQAYVIXF3O&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_55&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBGRH6YEGJTZQAY.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true","₹1,304","https://www.flipkart.com/nokia-106-single-sim-keypad-phone-built-in-upi-app-mp3-player/p/itm5486a2da326c2?pid=MOBGRH6YEGJTZQAY&lid=LSTMOBGRH6YEGJTZQAYVIXF3O&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_55&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBGRH6YEGJTZQAY.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true"
"MOTOROLA G96 5G (Pantone Dresden Blue, 128 GB)","https://www.flipkart.com/motorola-g96-5g-pantone-dresden-blue-128-gb/p/itm3d5ad13991fdc?pid=MOBHB3SZW72BYGHK&lid=LSTMOBHB3SZW72BYGHKYVOADG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_56&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHB3SZW72BYGHK.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true","₹20,999","https://www.flipkart.com/motorola-g96-5g-pantone-dresden-blue-128-gb/p/itm3d5ad13991fdc?pid=MOBHB3SZW72BYGHK&lid=LSTMOBHB3SZW72BYGHKYVOADG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_56&otracker=search&otracker1=search&fm=organic&iid=0cc328c0-4474-4201-8be4-a0cd716f39d0.MOBHB3SZW72BYGHK.SEARCH&ppt=None&ppn=None&ssid=c7fgpo2xc00000001777620087866&qH=eb4af0bf07c16429&ov_redirect=true"
